3 948 414
9306 4869 10440 119340 4048
hub : 254499, 213124, 77544, 57.42, 165600, 2
hub : 720008, 203017, 74309, 51.92, 287700, 5
hub : 717960, 196444, 66422, 54.78, 212400, 5
hub : 649934, 204287, 59828, 36.52, 199200, 3
hub : 398466, 202670, 47296, 41.69, 195600, 3
hub : 313436, 194974, 55894, 52.58, 282900, 3
hub : 759447, 183420, 59145, 42.46, 297000, 2
hub : 989505, 188782, 47697, 46.2, 213600, 5
hub : 169019, 187198, 35419, 62.92, 253800, 2
hub : 546411, 191101, 23034, 42.79, 240000, 5
hub : 685527, 200340, 31378, 38.83, 215400, 2
hub : 975504, 209911, 25528, 59.95, 242700, 4
hub : 330548, 217240, 37399, 39.05, 264300, 4
hub : 434887, 220432, 48939, 53.13, 169800, 2
hub : 173791, 224160, 62414, 37.62, 281700, 2
hub : 157062, 214805, 66448, 43.23, 272100, 2
hub : 396332, -17142, -17328, 33.11, 207600, 5
hub : 427659, -10293, -24844, 50.49, 275400, 4
hub : 678664, -10001, -38053, 45.1, 164400, 3
hub : 165590, -18687, -30880, 33.0, 168600, 3
hub : 644284, -30454, -29414, 39.71, 274800, 3
hub : 193883, -30599, -18509, 44.77, 244200, 4
hub : 551139, -41057, -20190, 52.14, 263100, 5
hub : 993577, -51240, -29223, 34.98, 153900, 4
hub : 721057, -58623, -40949, 43.78, 298800, 5
hub : 828958, -45017, -42766, 38.94, 289200, 4
hub : 443075, -46574, -54833, 36.63, 224700, 2
hub : 452684, -35397, -56325, 49.17, 258000, 5
hub : 803000, -24299, -48990, 62.7, 185100, 5
hub : 235929, -31424, -41029, 58.63, 280200, 3
hub : 299083, -40705, -30661, 61.49, 291900, 2
hub : 677768, -8448, -12043, 36.08, 150000, 5
hub : 151110, 3622, -13655, 61.82, 186000, 4
hub : 767672, 14787, -15146, 65.78, 225000, 4
hub : 197463, 19172, -5334, 58.19, 261600, 4
hub : 801317, 12167, 5366, 40.59, 230100, 2
hub : 955333, -489, 1562, 36.74, 299700, 3
hub : 720010, 4657, 13072, 55.77, 175800, 2
hub : 893824, -5761, 16004, 33.22, 296700, 4
hub : 707034, -17562, 14108, 39.38, 187500, 3
hub : 509634, -18853, 4102, 56.87, 187200, 3
hub : 549378, -42608, -7109, 62.37, 286800, 2
hub : 630570, -53281, -4105, 38.94, 253500, 3
hub : 247961, -57099, -17445, 47.85, 223500, 3
hub : 566508, -68263, -15853, 44.11, 162000, 3
hub : 587449, -76440, -25322, 65.12, 208800, 2
hub : 358548, -81615, -36629, 34.32, 257100, 4
hub : 427911, -68932, -40320, 33.99, 191400, 4
hub : 526568, -65451, -28551, 38.94, 285000, 4
hub : 688732, -39003, 2336, 57.42, 196200, 2
hub : 116190, -51529, 8002, 65.78, 208800, 3
hub : 768048, -65442, 7878, 58.52, 211800, 5
hub : 682926, -72944, 1223, 57.53, 217500, 4
hub : 225944, -63332, -3022, 64.24, 291000, 2
hub : 436534, -75286, -8686, 49.72, 287400, 5
hub : 163940, -86898, -5418, 63.58, 236100, 5
hub : 159039, -97078, -10242, 33.99, 264300, 4
hub : 835311, -103950, -18489, 53.57, 249600, 3
hub : 625159, -115384, -26194, 50.38, 223800, 4
hub : 970457, -123585, -19421, 44.77, 194100, 2
hub : 949669, -128648, -8858, 51.48, 259500, 3
hub : 827880, -116839, -5193, 55.44, 217500, 4
hub : 414051, -117019, 8376, 44.22, 284700, 4
hub : 365007, -106484, 6969, 44.33, 262800, 3
hub : 950691, -93794, 12845, 63.14, 263700, 2
hub : 154147, -99878, 22138, 40.59, 238500, 4
hub : 461173, -90269, 28489, 53.13, 241200, 5
hub : 682328, -99379, 38666, 59.29, 273300, 4
hub : 477165, -111391, 42046, 54.34, 198300, 2
hub : 284426, -116387, 30599, 51.15, 197100, 3
hub : 325752, -120889, 20283, 35.31, 277200, 4
hub : 524928, -110280, 17398, 33.88, 297300, 5
hub : 462131, -46292, 17533, 39.6, 194700, 4
hub : 862747, -55588, 25210, 38.5, 267000, 3
hub : 710698, -64420, 19259, 60.06, 215100, 2
hub : 312359, -76196, 18946, 44.66, 245700, 2
hub : 899658, -77978, 29736, 59.18, 189000, 3
hub : 934835, -86862, 39661, 47.63, 295200, 4
hub : 390005, -80171, 50498, 50.6, 225600, 2
hub : 538525, -73878, 60692, 36.08, 225000, 2
hub : 338526, -75674, 71568, 50.49, 263100, 2
hub : 200025, -85135, 65193, 53.79, 162000, 2
hub : 571450, -93941, 75032, 41.14, 188700, 4
hub : 244568, -95369, 63964, 38.83, 243300, 2
hub : 188296, -90901, 54425, 65.12, 295800, 3
hub : 923417, -100925, 49675, 53.9, 191400, 2
hub : 891293, -107934, 57505, 41.69, 275700, 4
hub : 296964, -120541, 51531, 42.79, 174000, 5
hub : 944535, -129031, 61016, 55.33, 152400, 4
hub : 937239, -132750, 73193, 49.06, 249300, 3
hub : 433319, -127546, 84837, 42.13, 192600, 5
hub : 801586, -117900, 82030, 39.27, 157200, 5
hub : 845406, -121236, 70373, 33.55, 195600, 3
hub : 283401, -108674, 76190, 56.54, 279900, 5
hub : 167078, -102303, 86113, 64.35, 240900, 2
hub : 717030, -109295, 94209, 40.04, 266400, 4
hub : 275637, -114526, 105639, 64.57, 184200, 2
hub : 690358, -101540, 101860, 54.12, 216900, 2
hub : 476399, -89728, 94350, 41.36, 184500, 3
hub : 276620, -80976, 84395, 35.31, 258900, 5
hub : 222190, -68625, 78940, 33.66, 255300, 4
hub : 888146, -60285, 88771, 52.69, 180000, 4
hub : 144468, -71637, 88670, 43.01, 219900, 3
hub : 847194, -71799, 100933, 38.39, 250500, 4
hub : 228552, -76962, 111705, 65.45, 224400, 2
hub : 320870, -82005, 122229, 56.76, 242700, 2
hub : 325865, -69030, 118701, 46.64, 230700, 3
hub : 340732, -60338, 126552, 63.91, 205500, 2
hub : 237405, -57058, 138407, 54.56, 297000, 3
hub : 457794, -66958, 142676, 36.96, 157200, 2
hub : 127356, -72453, 133595, 58.41, 184200, 2
hub : 708434, -78667, 142729, 63.25, 201600, 3
hub : 894356, -90516, 138937, 46.53, 194400, 3
hub : 712132, -100615, 129653, 41.25, 222300, 3
hub : 979142, -106150, 120508, 51.26, 227700, 3
hub : 280870, -94364, 119146, 58.63, 274800, 3
hub : 605556, -94141, 109072, 56.1, 297000, 5
hub : 256681, -83024, 102276, 57.09, 276900, 3
major : 308864, -16376, 2038, 55.88, 125000, 1
major : 164641, -12569, -10392, 68.86, 202500, 3
major : 898257, -25499, -11742, 66.33, 184000, 1
major : 295055, -37419, -5964, 66.44, 212000, 3
major : 951604, -32319, -16415, 61.6, 149250, 2
major : 679557, -27292, -2734, 61.16, 149500, 2
major : 549523, -33141, 2259, 59.4, 176500, 1
major : 405854, -26297, 2567, 63.69, 241000, 1
major : 472706, -37083, 7150, 72.05, 132750, 3
major : 534487, -30643, 12845, 46.2, 126250, 3
major : 387618, -23490, 19632, 63.8, 146000, 1
major : 449670, -30514, 31015, 62.04, 239500, 1
major : 198040, -20047, 31089, 50.38, 167250, 1
major : 265315, -12999, 35101, 49.61, 180750, 3
major : 134095, -6622, 40029, 76.45, 175250, 2
major : 705460, 4992, 34883, 66.11, 184250, 2
major : 822614, 17562, 30689, 45.87, 172000, 1
major : 573938, 22364, 28413, 44.77, 146500, 1
major : 815809, 11341, 28784, 46.31, 139750, 1
major : 849228, 23675, 23274, 74.47, 208750, 2
major : 678230, 25261, 9862, 54.45, 144500, 3
major : 906723, -6980, -17770, 60.17, 145750, 2
major : 427879, -18149, -24774, 50.49, 148500, 3
major : 998098, -16733, -37942, 72.27, 170250, 1
major : 106335, -9216, -31636, 50.16, 243500, 1
major : 305074, -36175, -21614, 47.63, 233250, 3
major : 465979, -25472, -23140, 76.01, 142250, 1
major : 636567, -37982, -16147, 66.22, 226500, 2
major : 506055, -36006, -11136, 76.67, 152500, 1
major : 177002, -41182, -29582, 50.6, 167000, 1
major : 200708, -46146, -17262, 70.18, 219250, 3
major : 283466, -42328, -13260, 69.74, 224000, 1
major : 313305, -50465, -24258, 56.32, 129500, 1
major : 932665, -46789, -32704, 55.22, 216750, 3
major : 477925, -54747, -33042, 65.12, 190250, 1
major : 257286, -61575, -33846, 59.29, 148500, 1
major : 373637, -66429, -39553, 75.46, 147500, 1
major : 384099, -50309, -46274, 61.49, 188750, 2
major : 128216, -40735, -51874, 69.74, 192250, 1
major : 792908, -35471, -61898, 70.73, 212250, 3
major : 697691, -42326, -60646, 74.8, 171250, 1
major : 488701, -18229, -43309, 49.5, 224750, 3
major : 534209, -29781, -42411, 61.38, 205750, 1
major : 592236, -32010, -35752, 65.12, 222500, 2
major : 535879, 3875, -19998, 62.7, 174000, 2
major : 573794, 7645, -9239, 75.57, 130500, 2
major : 413798, 2557, -4066, 70.51, 224750, 1
major : 411326, 14340, -5968, 76.56, 223500, 3
major : 896124, 19620, -6998, 72.05, 201500, 1
major : 108275, 12310, -20313, 52.03, 168500, 1
major : 491295, -4739, 9679, 51.92, 204000, 3
major : 496370, 1632, 19106, 59.51, 177000, 2
major : 505947, -489, 13529, 64.35, 220250, 1
major : 267524, -14427, 13730, 47.74, 126500, 3
major : 553799, -5421, 24522, 70.29, 186500, 3
major : 184076, -11096, 4514, 57.86, 211250, 2
major : 897481, -47284, -10381, 64.46, 230000, 3
major : 855404, -41324, 260, 66.44, 208500, 1
major : 119833, -51633, -7669, 59.51, 138500, 1
major : 494095, -58486, -12251, 46.2, 208250, 3
major : 717723, -58489, -25863, 65.78, 239250, 2
major : 580714, -62295, -15642, 52.91, 172250, 1
major : 901730, -68910, -24586, 68.09, 130750, 3
major : 810561, -73659, -37406, 72.38, 131000, 1
major : 600250, -82254, -30880, 55.11, 222000, 1
major : 570815, -77782, -42475, 69.63, 232750, 2
major : 743919, -69849, -32069, 62.04, 191750, 1
major : 886631, -67278, -48911, 69.74, 137500, 2
major : 401470, -65855, -20259, 49.17, 187000, 2
major : 197100, -74938, -30248, 44.22, 150250, 3
major : 235738, -47491, 1431, 59.84, 138250, 3
major : 166550, -65882, -563, 64.79, 160250, 2
major : 928061, -45110, 11400, 74.25, 216000, 1
major : 123791, -51916, 20724, 44.99, 231000, 2
major : 900093, -58858, 19583, 62.7, 142250, 3
major : 145966, -61926, 31805, 57.31, 249250, 3
major : 666518, -70092, 20170, 49.39, 134000, 2
major : 561472, -64389, 26349, 64.02, 147500, 1
regional : 773643, -13034, -547, 88.11, 136200, 1
regional : 782885, -12686, -4067, 77.88, 110000, 2
regional : 411484, -11586, -1233, 93.61, 144400, 2
regional : 467113, -12761, -2247, 86.24, 111800, 2
regional : 344190, -21673, -9905, 109.89, 140800, 1
regional : 831009, -22835, -4987, 99.22, 129000, 2
regional : 649769, -20427, -4930, 92.07, 138800, 2
regional : 522259, -18825, -7425, 96.8, 137000, 1
regional : 830613, -33457, -6961, 88.66, 158200, 1
regional : 787501, -29599, -3342, 90.86, 185800, 2
regional : 829665, -31363, -4885, 109.67, 129600, 2
regional : 859405, -32760, -8283, 70.51, 188200, 2
regional : 817401, -29395, 7212, 88.44, 149000, 2
regional : 883324, -32026, 6231, 104.83, 167000, 1
regional : 144367, -29175, 10350, 103.4, 123600, 2
regional : 941238, -28632, 5323, 76.56, 144400, 2
regional : 216504, -37289, 15457, 67.65, 152000, 1
regional : 970514, -35346, 16625, 68.86, 164200, 2
regional : 887421, -34192, 17578, 106.81, 182400, 1
regional : 622388, -31933, 15255, 91.3, 140600, 1
regional : 953674, -28825, 21794, 100.1, 195400, 1
regional : 677024, -25848, 25057, 101.09, 165600, 1
regional : 118154, -17710, 27197, 82.28, 179400, 2
regional : 462261, -15014, 29681, 76.89, 105400, 1
regional : 662915, -14011, 29657, 81.29, 162200, 2
regional : 101166, -16037, 28644, 77.77, 195800, 2
regional : 703740, -3830, 34282, 73.04, 137600, 1
regional : 248812, -2387, 32331, 104.94, 150600, 1
regional : 790967, 5235, 28119, 88.55, 104800, 1
regional : 592167, 19906, 22365, 84.04, 106200, 1
regional : 342907, 21087, 22675, 79.97, 190400, 2
regional : 262488, 25687, 20427, 80.08, 185400, 2
regional : 368707, 26771, 16622, 97.35, 192200, 1
regional : 914246, 31035, 3841, 106.37, 125800, 2
regional : 135987, 31103, 8282, 86.24, 129600, 1
regional : 695261, 31060, 5116, 108.57, 156600, 2
regional : 848151, 29744, -10608, 70.07, 161200, 2
regional : 724782, 31174, -3762, 104.61, 155200, 1
regional : 827071, 30200, -5759, 93.39, 100800, 1
regional : 699044, 31944, -8789, 76.34, 124600, 2
regional : 595712, 34056, -10659, 74.69, 129400, 1
regional : 230843, 44572, -16409, 92.62, 106400, 1
regional : 531371, 40751, -13885, 74.03, 190800, 1
regional : 337215, 43152, -10874, 99.22, 118200, 1
regional : 425978, 52761, -23690, 89.21, 108800, 1
regional : 611596, 55896, -35201, 87.67, 176400, 2
regional : 506432, 61669, -34082, 100.43, 137200, 2
regional : 284249, 73741, -23941, 92.18, 138200, 2
regional : 747448, 75656, -27564, 82.72, 161400, 2
regional : 481674, 87822, -23261, 88.0, 162000, 1
regional : 300934, 80676, -18791, 86.79, 171400, 1
regional : 970323, 77643, -20268, 99.22, 133600, 1
regional : 754586, 83390, -16537, 75.46, 113400, 1
regional : 264319, 89260, -14798, 103.18, 115000, 1
regional : 246992, 90874, -13638, 75.46, 112400, 2
regional : 534867, 91839, -14478, 79.64, 153800, 1
regional : 518933, 102404, -15570, 87.67, 150000, 2
regional : 261090, 100492, -18086, 67.87, 152200, 1
regional : 848453, 107027, -17531, 97.9, 164200, 2
regional : 249746, 104248, -18663, 103.73, 124000, 1
regional : 388327, 99161, -28867, 98.01, 195800, 1
regional : 946063, 108576, -36261, 75.46, 137600, 2
regional : 136956, 111252, -48077, 72.71, 183800, 2
regional : 297985, 114009, -49505, 108.13, 123800, 1
regional : 455788, 110673, -50057, 79.42, 156800, 1
regional : 467810, 124158, -53830, 66.11, 153800, 1
regional : 414422, 131133, -42184, 70.07, 152200, 1
regional : 305731, 129442, -43952, 106.59, 116000, 1
regional : 940110, 127619, -32450, 86.9, 124400, 1
regional : 994745, 124397, -34784, 82.61, 149000, 1
regional : 876415, 127478, -33742, 85.58, 173600, 2
regional : 695682, 123520, -31159, 86.02, 126400, 2
regional : 884876, 129846, -22697, 67.87, 152600, 1
regional : 426885, 116522, -17530, 92.84, 122000, 1
regional : 730295, 126370, -8267, 107.91, 199400, 2
regional : 935995, 129532, -11140, 95.37, 190200, 1
regional : 592659, 124315, -1031, 72.82, 135400, 2
regional : 943157, 125443, 3278, 74.47, 143200, 1
regional : 851331, 122867, -488, 86.24, 103000, 2
regional : 514730, 113927, -2596, 105.82, 184800, 1
regional : 752200, 110811, 3071, 67.21, 139600, 1
regional : 133845, 116676, 847, 97.13, 110200, 2
regional : 997434, 113495, 86, 96.25, 141200, 1
regional : 752643, 114369, 986, 93.06, 153000, 1
regional : 885593, 114062, 12478, 70.18, 197200, 2
regional : 333070, 111350, 12733, 96.47, 119200, 2
regional : 352081, 109225, 13774, 71.5, 192800, 1
regional : 917907, 110125, 15400, 85.03, 100600, 2
regional : 551078, 112632, 16124, 78.32, 181600, 1
regional : 549835, 109502, 26437, 72.16, 142600, 2
regional : 142205, 110112, 25185, 74.36, 111800, 2
regional : 329053, 120136, 26823, 71.39, 161000, 2
regional : 207689, 116812, 25043, 95.26, 180200, 2
regional : 368251, 132609, 28981, 105.05, 112400, 1
regional : 761799, 134636, 14790, 72.93, 118200, 2
regional : 560383, 135779, 14251, 80.96, 126400, 1
regional : 840079, 145570, 11282, 86.68, 164600, 2
regional : 346844, 146277, 14892, 68.53, 126000, 2
regional : 148198, 145744, 13338, 77.99, 140600, 1
regional : 199191, 148579, 586, 67.21, 145400, 1
regional : 372622, 147134, -12092, 73.92, 197600, 2
regional : 177316, 146351, -12757, 80.63, 145000, 2
regional : 732318, 159577, -4563, 84.48, 137400, 2
regional : 347109, 164595, -2446, 79.42, 169400, 1
regional : 751142, 178342, -10404, 78.98, 183400, 1
regional : 811867, 176481, -7263, 81.62, 187200, 2
regional : 808865, 182833, 3697, 106.04, 113200, 2
regional : 841868, 184569, 1863, 86.79, 121000, 2
regional : 823001, 183014, 11807, 81.29, 178200, 1
regional : 620945, 184302, 13848, 81.62, 162200, 1
regional : 371925, 181837, 14448, 101.53, 170800, 2
regional : 168482, 180075, 12540, 97.02, 114400, 2
regional : 492977, 182677, 9925, 66.55, 110400, 1
regional : 565552, 174024, 10489, 93.06, 114000, 1
regional : 307303, 171713, 26299, 90.97, 164000, 1
regional : 623232, 173572, 34733, 76.78, 130200, 1
regional : 172685, 170406, 36756, 99.66, 112800, 2
regional : 193061, 168788, 35832, 89.43, 161400, 2
regional : 586844, 177992, 48245, 68.64, 142000, 1
regional : 436945, 174723, 48269, 97.35, 138000, 1
regional : 426028, 178742, 45952, 92.62, 108800, 2
regional : 927491, 177430, 51492, 109.12, 199600, 1
regional : 891506, 171836, 59352, 102.63, 180800, 2
regional : 266679, 175129, 69194, 105.6, 189000, 1
regional : 526173, 172926, 67868, 107.14, 157200, 1
regional : 856474, 179503, 74658, 87.56, 164800, 2
regional : 834351, 183344, 78240, 96.14, 176400, 2
regional : 662740, 182473, 73582, 67.76, 122600, 1
regional : 257075, 182833, 75488, 92.51, 129400, 1
regional : 823570, 176179, 85705, 106.59, 157600, 2
regional : 641862, 173527, 86605, 77.55, 170000, 1
regional : 875335, 175034, 86906, 83.71, 131000, 2
regional : 701081, 172715, 94432, 100.32, 180800, 1
regional : 461310, 166147, 94083, 93.5, 165200, 1
regional : 670112, 166908, 105732, 91.08, 107600, 2
regional : 214263, 168176, 107503, 92.51, 100600, 1
regional : 183948, 169118, 104282, 76.45, 146400, 1
regional : 256425, 174576, 113690, 84.7, 118200, 2
regional : 348504, 177103, 114229, 101.97, 188400, 1
regional : 313914, 178055, 113784, 92.73, 130200, 1
regional : 753108, 190760, 110563, 103.4, 165600, 1
regional : 593277, 189145, 108409, 98.89, 180800, 1
regional : 598254, 189812, 114839, 95.92, 125200, 2
regional : 498049, 190244, 112606, 70.4, 194800, 1
regional : 253214, 198470, 119995, 98.89, 182800, 2
regional : 623276, 195911, 119395, 87.89, 106200, 2
regional : 645717, 208048, 121363, 82.06, 125800, 2
regional : 530210, 205244, 120482, 93.5, 181200, 2
regional : 151103, 204126, 122097, 68.31, 150000, 1
regional : 680799, 205135, 117303, 81.18, 134200, 2
regional : 737323, 203103, 122688, 96.25, 162200, 2
regional : 605787, 214929, 123873, 84.7, 107800, 1
regional : 543343, 216745, 121938, 86.35, 118800, 1
regional : 488427, 218491, 120026, 70.51, 121000, 2
regional : 180230, 217445, 119862, 97.46, 158000, 2
regional : 799771, 222135, 111969, 100.76, 167400, 1
regional : 378408, 223137, 113245, 86.02, 149400, 2
regional : 229647, 211590, 104944, 92.07, 101800, 1
regional : 678685, 207668, 102875, 84.04, 157600, 1
regional : 338849, 207574, 107635, 108.35, 118400, 2
regional : 524693, 213095, 96835, 82.5, 195600, 2
regional : 677872, 214516, 92909, 108.13, 100400, 2
regional : 796416, 213392, 94319, 75.9, 187600, 1
regional : 216027, 226355, 95818, 86.35, 189400, 1
regional : 114701, 223939, 94058, 100.1, 195600, 1
regional : 543459, 222638, 96941, 73.15, 170400, 2
regional : 629955, 230194, 104441, 108.35, 197200, 1
regional : 250751, 231896, 103113, 107.47, 125200, 1
regional : 446612, 230236, 106204, 92.73, 128800, 2
regional : 779542, 231387, 101363, 75.9, 151000, 1
regional : 425620, 238243, 94853, 110.0, 140600, 1
regional : 375707, 242272, 93368, 82.28, 165600, 1
regional : 669991, 239647, 95163, 101.75, 127600, 2
regional : 503910, 231174, 84130, 107.36, 176000, 2
regional : 991000, 226663, 84974, 73.37, 144400, 2
regional : 310422, 229633, 86979, 75.68, 122600, 1
regional : 927333, 226069, 87458, 99.77, 102600, 1
regional : 558599, 227106, 77213, 83.93, 138800, 1
regional : 809309, 229125, 76307, 107.58, 158000, 2
regional : 488488, 224807, 78065, 78.87, 138000, 1
regional : 392707, 227884, 77880, 72.27, 153400, 2
regional : 100218, 212930, 78000, 99.88, 184800, 2
regional : 543458, 216343, 79000, 102.85, 111000, 2
regional : 895300, 216040, 80177, 69.3, 137200, 2
regional : 972414, 203453, 76289, 86.68, 150000, 2
regional : 115221, 203243, 73634, 92.18, 161800, 2
regional : 363529, 198594, 63321, 103.95, 117800, 2
regional : 249021, 206579, 62482, 102.52, 100200, 2
regional : 283684, 203556, 49378, 83.93, 194600, 2
regional : 958168, 201259, 45999, 93.17, 125200, 2
regional : 127895, 202029, 48293, 72.93, 119200, 2
regional : 671758, 195929, 55286, 81.18, 116200, 2
regional : 991399, 195873, 56934, 82.83, 183400, 2
regional : 548505, 194494, 56702, 102.74, 131400, 1
regional : 668476, 196213, 58665, 79.64, 157800, 2
regional : 309179, 183242, 60025, 77.77, 188800, 1
regional : 638089, 183073, 62540, 97.13, 197800, 1
regional : 694657, 180599, 58324, 74.36, 118800, 2
regional : 508485, 188275, 44786, 87.67, 161000, 2
regional : 953678, 188335, 47773, 92.07, 169000, 2
regional : 136036, 186091, 32614, 73.92, 190600, 1
regional : 182205, 186172, 34617, 66.55, 185800, 2
regional : 131909, 189436, 25391, 108.02, 106000, 1
regional : 233216, 203257, 33875, 86.02, 184600, 2
regional : 796209, 201173, 31297, 86.57, 147600, 1
regional : 550534, 212625, 24497, 91.08, 151600, 2
regional : 525950, 216174, 38799, 102.85, 154400, 1
regional : 513881, 216143, 40775, 80.41, 118600, 2
regional : 920012, 219607, 45850, 74.69, 174800, 2
regional : 493819, 218885, 52026, 105.93, 104400, 1
regional : 621315, 217717, 50110, 87.45, 196600, 2
regional : 714821, 221219, 49787, 109.45, 143400, 1
regional : 899616, 226130, 61257, 103.29, 132600, 2
regional : 939404, 215977, 65370, 72.27, 117600, 2
regional : 634080, 213531, 67426, 109.45, 111200, 1
regional : 183468, 215945, 66448, 66.77, 185200, 2
regional : 885506, -14093, -17057, 83.6, 176400, 2
regional : 522149, -17281, -16379, 82.17, 165800, 1
regional : 715614, -16751, -17871, 93.61, 100200, 1
regional : 940102, -8009, -24641, 96.14, 193200, 2
regional : 861264, -10568, -36137, 83.93, 115600, 1
regional : 875776, -17530, -27522, 92.51, 145200, 1
regional : 696103, -21267, -28899, 69.52, 179000, 2
regional : 537719, -19201, -31075, 105.16, 116400, 2
regional : 320201, -29593, -31298, 84.92, 106600, 1
regional : 115627, -29831, -20804, 103.29, 120400, 1
regional : 974242, -30719, -17782, 70.95, 117600, 2
regional : 105077, -28349, -16249, 101.53, 111200, 2
regional : 576210, -39986, -22281, 88.33, 140400, 2
regional : 405777, -50999, -27217, 99.33, 135000, 2
regional : 649528, -60087, -38270, 80.3, 108000, 2
regional : 696601, -57829, -43468, 99.0, 129600, 2
regional : 240027, -59508, -39597, 70.62, 132600, 2
regional : 595961, -60672, -44141, 88.0, 135200, 1
regional : 621592, -45278, -40988, 107.47, 128800, 2
regional : 395561, -45306, -39341, 103.73, 151800, 2
regional : 837067, -42125, -40625, 106.92, 146000, 2
regional : 247236, -48602, -52354, 78.76, 146400, 1
regional : 150525, -46291, -55450, 89.98, 138800, 2
regional : 274429, -45413, -53874, 92.62, 126000, 2
regional : 828629, -46374, -51824, 88.77, 110200, 1
regional : 519180, -32259, -56744, 86.02, 198600, 2
regional : 300958, -35041, -59531, 75.02, 111400, 2
regional : 256136, -37828, -55328, 102.41, 115400, 1
regional : 544275, -23612, -49264, 82.5, 154600, 2
regional : 530374, -26042, -47498, 72.82, 102400, 1
regional : 188377, -24928, -51115, 76.45, 172400, 1
regional : 890306, -25693, -45873, 105.05, 145000, 2
regional : 108762, -29505, -43212, 94.05, 187000, 1
regional : 504916, -27685, -41905, 88.0, 152200, 2
regional : 567550, -31196, -44987, 82.83, 181000, 1
regional : 324208, -30937, -40960, 93.5, 187200, 2
regional : 837382, -37604, -32409, 89.1, 147600, 2
regional : 591332, -37962, -28631, 93.17, 122000, 2
regional : 749372, -43577, -29770, 86.57, 149800, 2
