5 2115 349
9288 4725 10242 106020 4088
hub : 589393, -36825, -131956, 45.65, 222000, 4
hub : 271447, -47910, -131171, 59.4, 207900, 5
hub : 574533, -61588, -134120, 36.74, 203400, 4
hub : 911707, -55113, -122267, 53.9, 166800, 5
hub : 684332, -44121, -121487, 58.19, 179700, 3
hub : 863041, 30196, -1359, 60.28, 258900, 4
hub : 474807, 38869, 5061, 50.49, 233100, 5
hub : 997053, 29702, 14269, 56.98, 174600, 2
hub : 480425, 32233, 25759, 51.37, 251700, 5
hub : 814728, 19407, 28643, 35.53, 162600, 4
hub : 224693, 24275, 41296, 59.62, 291600, 4
hub : 423838, 37532, 44033, 57.97, 177300, 3
hub : 639004, 49807, 46566, 44.11, 231900, 3
hub : 123134, 53802, 35300, 35.97, 262200, 5
hub : 685205, 65339, 39333, 35.31, 257400, 2
hub : 372432, 77183, 34595, 48.07, 260400, 4
hub : 519705, 79666, 44990, 41.14, 225300, 2
hub : 821263, 90241, 40760, 49.28, 165600, 4
hub : 713962, 95251, 49557, 46.97, 150300, 5
hub : 973685, 84256, 58000, 35.2, 218700, 2
hub : 852436, 74646, 54545, 33.22, 153600, 3
hub : 580530, 62115, 59429, 39.27, 184200, 4
hub : 103424, 52569, 63150, 54.45, 193500, 5
hub : 922456, 44264, 71792, 37.73, 219600, 5
hub : 862916, 32131, 69400, 59.62, 260700, 3
hub : 571863, 30954, 56769, 47.63, 185100, 5
hub : 878420, 21906, 66185, 41.58, 288300, 3
hub : 628839, 12437, 71633, 42.24, 276900, 2
hub : 167995, 481, 72694, 58.52, 261000, 5
hub : 424663, -2216, 86057, 53.24, 230100, 5
hub : 776687, 10529, 86734, 53.02, 270900, 5
hub : 101237, 2692, 94890, 42.57, 279000, 3
hub : 346822, 8039, 104279, 48.95, 154200, 5
hub : 809469, -1381, 107951, 39.49, 290100, 4
hub : 851159, 1213, 118807, 36.3, 236400, 5
hub : 525752, 11264, 116453, 37.18, 249000, 5
hub : 675414, 20545, 121364, 35.2, 162000, 4
hub : 629295, 12370, 132511, 52.91, 286800, 2
hub : 497077, 22012, 141859, 39.93, 234600, 5
hub : 780630, 31132, 136719, 56.54, 200700, 3
hub : 100024, 40234, 127413, 53.68, 249300, 2
hub : 409316, 47021, 136333, 44.44, 246900, 2
hub : 685159, 49546, 147796, 56.43, 177900, 5
hub : 281540, 54721, 157270, 65.23, 231900, 5
hub : 826419, 63840, 164019, 51.48, 156600, 4
hub : 419419, 71492, 174075, 40.7, 227400, 2
hub : 974795, 79503, 184604, 43.89, 224100, 3
hub : 538746, 90285, 192585, 46.97, 207300, 3
hub : 735277, 98757, 183922, 47.85, 204600, 2
hub : 213087, 90479, 175753, 53.02, 150300, 4
hub : 861949, 96628, 164256, 53.13, 225900, 5
hub : 242189, 105012, 157935, 49.28, 185100, 4
hub : 442895, 100171, 145011, 35.75, 282000, 3
hub : 917567, 111593, 140675, 34.98, 293700, 3
hub : 203700, 119498, 151064, 33.55, 199200, 2
hub : 168080, 120513, 163112, 46.2, 248700, 2
hub : 534171, 132281, 169339, 53.35, 176100, 5
hub : 331461, 144447, 171850, 42.46, 233400, 5
hub : 777604, 150708, 180079, 36.41, 153900, 3
hub : 351825, 161423, 184039, 34.21, 201300, 2
hub : 136404, 157658, 194367, 64.79, 261900, 3
hub : 331179, 145975, 190167, 57.2, 207600, 3
hub : 302031, 138912, 199798, 65.78, 165000, 5
hub : 439789, 129177, 207273, 35.86, 239100, 5
hub : 590774, 125576, 217152, 57.42, 198000, 4
hub : 495022, 119353, 225637, 34.43, 226500, 2
hub : 656764, 110835, 219448, 43.67, 243300, 2
hub : 266252, 102328, 213267, 63.69, 270900, 2
hub : 250935, 93908, 202401, 33.99, 218700, 2
hub : 299562, 105833, 195680, 34.76, 162000, 2
hub : 632262, 111193, 205091, 44.66, 176400, 4
hub : 457109, 117965, 195683, 43.34, 291000, 2
hub : 180262, 128914, 196265, 36.96, 246600, 4
hub : 757716, 129489, 186279, 40.7, 264300, 4
hub : 367719, 120823, 179983, 53.24, 156900, 2
hub : 589299, 111412, 176599, 42.13, 159000, 3
hub : 362648, 112300, 187133, 56.54, 275100, 5
hub : 504093, 16674, -16719, 56.1, 290700, 2
hub : 620549, 13602, -30100, 57.97, 200700, 2
hub : 712041, 22919, -39625, 63.25, 185700, 4
hub : 824366, 31998, -48907, 42.46, 235500, 4
hub : 192995, 34174, -59219, 44.99, 225900, 4
hub : 648241, 44893, -55258, 41.8, 231600, 4
hub : 519003, 56693, -56199, 48.29, 182700, 5
hub : 606724, 59375, -44019, 37.29, 181500, 4
hub : 312851, 71196, -44962, 63.25, 238200, 5
hub : 368156, 82923, -42542, 43.89, 166500, 5
hub : 237521, 91251, -31597, 64.57, 278400, 4
hub : 415827, 101759, -35586, 53.68, 216900, 3
hub : 318332, 107558, -24970, 40.48, 284400, 3
hub : 821168, 106648, -11280, 53.79, 257400, 2
hub : 899104, 117366, -12135, 35.42, 156300, 3
hub : 264702, 112714, 627, 45.87, 266700, 5
hub : 479649, 101657, -59, 49.61, 244800, 4
hub : 227497, 91945, 5302, 58.74, 284100, 4
hub : 536228, 82193, 30, 50.16, 233400, 4
hub : 101618, 84473, -10773, 53.68, 252900, 2
hub : 364216, 89762, -20662, 45.1, 292200, 2
hub : 647846, 80923, -25440, 39.71, 204000, 4
hub : 591251, 69997, -27797, 39.71, 163200, 5
hub : 640452, 61561, -34157, 33.33, 281700, 3
hub : 902714, 41385, -13200, 57.53, 206100, 3
hub : 750265, 33499, -36153, 50.71, 261300, 2
hub : 183873, 41752, -44296, 44.0, 269400, 3
hub : 632488, 63625, -18916, 37.62, 153000, 2
hub : 204351, 73856, -18191, 61.49, 210900, 5
hub : 261289, 43330, 28852, 41.25, 167400, 3
hub : 455787, 62705, 8332, 38.72, 195000, 2
hub : 397240, 78302, 24185, 44.22, 236400, 2
hub : 361418, 90469, 23431, 61.27, 190500, 5
hub : 190696, 84143, 11603, 38.83, 285300, 5
hub : 960716, 97581, 14626, 36.19, 262800, 2
hub : 211718, 110851, 13803, 61.27, 279300, 4
hub : 887349, 115420, 26337, 56.54, 195000, 2
hub : 598036, 121080, 16191, 59.95, 158400, 3
hub : 224371, 131434, 24142, 48.18, 158700, 4
hub : 246807, 134440, 11052, 59.73, 240600, 4
hub : 958463, 147317, 10253, 62.48, 264900, 3
hub : 505516, 146215, 23329, 57.86, 178500, 3
hub : 685171, 140015, 31476, 52.03, 263400, 2
hub : 654187, 127329, 34094, 43.56, 250800, 3
hub : 124226, 122723, 46069, 51.59, 194700, 4
hub : 152625, 111364, 39666, 42.46, 247800, 3
hub : 554137, 100703, 38815, 46.64, 246600, 5
hub : 832492, 103788, 25375, 45.98, 278700, 2
hub : 307973, -3858, 7820, 49.61, 238500, 3
hub : 476098, -6690, -5602, 56.76, 224700, 5
hub : 167052, -2546, -16665, 64.35, 245700, 3
hub : 552338, -9987, -26626, 45.54, 299700, 4
hub : 861878, -2790, -36259, 65.01, 189300, 5
hub : 510460, -11187, -42590, 37.95, 287100, 2
hub : 674403, -4468, -54633, 40.81, 227400, 2
hub : 172510, 7338, -58877, 53.46, 238500, 2
hub : 793894, 13124, -69249, 50.93, 198300, 5
hub : 325081, 12348, -82724, 40.37, 183600, 5
hub : 724021, 24747, -81624, 37.95, 175800, 2
hub : 390285, 34840, -83614, 34.32, 160200, 2
hub : 124069, 34122, -96094, 44.22, 163200, 4
hub : 500693, 25043, -105376, 38.39, 182700, 4
hub : 939888, 14151, -97315, 51.48, 186600, 2
hub : 633780, 4968, -104238, 57.86, 273900, 2
hub : 695731, 13135, -115170, 65.78, 230400, 3
hub : 221135, 21943, -121811, 46.53, 265800, 5
hub : 195277, 32052, -125649, 38.83, 266400, 4
hub : 988361, 43158, -121544, 34.98, 155700, 4
hub : 881603, 48071, -112552, 54.01, 274800, 2
hub : 330365, 60638, -115261, 35.53, 229500, 2
hub : 660713, 68561, -123080, 41.69, 159600, 4
hub : 200843, 65829, -136031, 62.59, 241800, 3
hub : 827555, 70185, -147659, 52.58, 200100, 5
hub : 925236, 82872, -142970, 35.75, 180000, 2
hub : 209375, 89436, -130955, 40.04, 176700, 5
hub : 746575, 97975, -124635, 60.94, 244200, 4
hub : 861196, 111091, -125681, 51.92, 229800, 2
hub : 765002, 113480, -136999, 41.14, 250500, 2
hub : 949987, 109101, -148688, 61.05, 280800, 4
hub : 732805, 113859, -161389, 44.99, 174000, 5
hub : 774607, 111649, -171867, 56.76, 217200, 3
hub : 158549, 103300, -180402, 60.17, 150000, 3
hub : 179127, 109510, -191535, 47.3, 240300, 4
hub : 184169, 96912, -192541, 60.06, 240900, 3
hub : 949912, 86765, -196393, 39.16, 270000, 3
hub : 400942, 84225, -184863, 40.92, 223500, 4
hub : 247122, 71043, -187705, 57.42, 196200, 4
hub : 738265, 66679, -175735, 39.71, 222300, 3
hub : 317548, 78625, -173269, 35.09, 222900, 3
hub : 147183, 77845, -161538, 56.87, 169200, 4
hub : 428002, 88418, -169510, 48.62, 168900, 2
hub : 606079, 96881, -158387, 54.34, 263700, 2
hub : 495037, 93370, -148756, 54.12, 281100, 5
hub : 221207, 98169, -136281, 35.86, 192600, 3
hub : 745590, 2211, -672, 54.34, 157500, 4
hub : 805049, 9565, 35455, 33.0, 239700, 3
hub : 986621, -821, 43430, 48.73, 220200, 3
hub : 230069, -6672, 54607, 48.84, 187200, 2
hub : 828359, -16956, 60524, 37.4, 180600, 5
hub : 445544, -24049, 51372, 43.12, 176700, 4
hub : 467131, -37732, 52586, 34.1, 203700, 5
hub : 137545, -48691, 56857, 44.99, 282600, 4
hub : 526958, -50687, 66747, 40.48, 223800, 4
hub : 101518, -41157, 70078, 49.17, 234600, 2
hub : 575618, -31956, 76640, 43.12, 154500, 5
hub : 497212, -27924, 86592, 56.87, 163800, 3
hub : 690787, -26759, 97993, 36.74, 260100, 2
hub : 523658, -19224, 107542, 54.23, 162900, 3
hub : 117727, -22543, 117175, 35.86, 210300, 4
hub : 158191, -31478, 112547, 56.54, 170700, 4
hub : 551776, -36943, 103145, 44.0, 270300, 5
hub : 834416, -43886, 112972, 64.79, 295500, 3
hub : 133372, -42644, 125130, 45.21, 204000, 4
hub : 443032, -30325, 127446, 41.36, 213900, 3
hub : 458845, -22766, 137024, 52.03, 297300, 3
hub : 454624, -21359, 150802, 45.54, 162600, 3
hub : 274652, -12414, 155335, 52.14, 296400, 3
hub : 979114, -19500, 165365, 33.33, 150300, 2
hub : 980687, -11620, 175349, 41.91, 231000, 5
hub : 750762, -23596, 174819, 60.17, 294900, 2
hub : 631278, -24238, 187993, 42.68, 211800, 2
hub : 875022, -31778, 180811, 65.45, 192000, 2
hub : 130116, -40578, 187820, 65.12, 192600, 5
hub : 891472, -43259, 177022, 58.41, 187800, 5
hub : 182352, -37488, 165756, 38.39, 181800, 4
hub : 924341, -35424, 155043, 44.77, 278700, 5
hub : 747950, -40280, 142748, 47.52, 220800, 4
hub : 340538, -50211, 145167, 40.7, 204600, 5
hub : 610656, -54077, 135377, 35.42, 208800, 2
hub : 773184, -65093, 136354, 53.9, 218400, 3
hub : 305988, -74484, 143565, 52.91, 276600, 4
hub : 316366, -84095, 140109, 57.75, 290100, 5
hub : 507189, -96415, 142880, 49.39, 285600, 5
hub : 673434, -91670, 155213, 50.38, 247500, 3
hub : 158066, -104265, 158046, 40.92, 292200, 2
hub : 502362, -101562, 170313, 54.34, 262800, 4
hub : 362147, -112983, 172882, 45.54, 252000, 5
hub : 402510, -124217, 166809, 61.6, 176100, 2
hub : 477477, -120383, 156574, 38.5, 235200, 2
hub : 507501, -131004, 157327, 51.04, 268800, 5
hub : 401805, -142790, 161682, 56.98, 245400, 3
hub : 767906, -141824, 148864, 64.79, 154200, 5
hub : 410679, -144284, 137205, 53.02, 166500, 4
hub : 791049, -134359, 135065, 58.3, 247800, 3
hub : 388831, -126468, 127279, 46.97, 162900, 4
hub : 993151, -133500, 117866, 54.01, 290700, 3
hub : 390923, -124440, 112968, 44.11, 268800, 5
hub : 310080, -119768, 100496, 45.21, 277500, 5
hub : 422975, -120788, 86953, 57.2, 256200, 5
hub : 816745, -107233, 84030, 52.8, 178200, 4
hub : 669254, -95127, 84889, 64.24, 291600, 4
hub : 600018, -87346, 92705, 51.7, 156900, 5
hub : 245691, -76104, 98912, 62.48, 185100, 4
hub : 970258, -71105, 89952, 33.55, 267300, 4
hub : 211393, -59448, 83650, 50.82, 200100, 2
hub : 920574, -51453, 91681, 54.78, 204300, 2
hub : 735535, -42464, 84904, 59.62, 265800, 4
hub : 849138, -49615, 77847, 63.91, 290700, 5
hub : 450621, -62187, 73327, 53.68, 157800, 5
hub : 813541, -67312, 64139, 53.13, 177900, 3
hub : 106495, -78047, 72382, 56.87, 150600, 2
hub : 342031, -88878, 68488, 56.76, 168600, 5
hub : 373437, -99133, 72485, 51.92, 297900, 2
hub : 831341, -109285, 65109, 46.97, 183900, 3
hub : 452197, -116739, 55491, 33.88, 206400, 2
hub : 806381, -117855, 43511, 44.99, 158400, 3
hub : 987696, -129922, 50454, 53.9, 247800, 3
hub : 300802, -131183, 36910, 63.8, 186600, 2
hub : 251620, -141794, 43016, 49.72, 248400, 3
hub : 464459, -151792, 43903, 48.07, 252900, 4
hub : 407918, -148032, 33297, 34.87, 270600, 5
hub : 222935, -150440, 22809, 55.0, 271800, 3
hub : 628250, -148046, 11465, 47.3, 228600, 2
hub : 679996, -160337, 14229, 38.5, 255600, 4
hub : 471987, -169818, 9104, 45.65, 242700, 4
hub : 902722, -179004, 39, 52.36, 293400, 4
major : 340314, 26596, -20006, 62.59, 174750, 2
major : 423196, 36283, -16286, 70.4, 158000, 1
major : 554999, 37476, -6654, 65.01, 206750, 1
major : 152089, 46893, -24835, 52.91, 162500, 3
major : 840158, 38905, -34225, 67.76, 126500, 1
major : 946971, 43053, -37919, 50.05, 241250, 3
major : 377681, 55478, -32673, 51.15, 143000, 1
major : 823569, 61832, -28982, 74.47, 189500, 2
major : 549271, 51114, -16318, 44.22, 245000, 2
major : 314045, 49118, -10462, 68.31, 250000, 3
major : 903126, 57096, -18519, 71.28, 196000, 1
major : 633933, 54872, -4100, 66.22, 222500, 1
major : 415920, 43422, -4780, 61.05, 233750, 2
major : 992455, 46595, 8804, 55.33, 165000, 1
major : 240981, 42866, 4270, 69.85, 190750, 3
major : 168626, 37581, 13380, 60.28, 127000, 2
major : 219241, 49929, 14821, 70.07, 144500, 2
major : 338117, 46060, 20385, 45.54, 228500, 1
major : 773814, 60092, 9367, 51.7, 192500, 2
major : 592505, 60259, 24031, 50.6, 225250, 2
major : 996120, 67333, 9001, 47.19, 180500, 3
major : 582028, 70950, 4621, 53.02, 233750, 2
major : 938006, 77652, 3922, 63.36, 224750, 2
major : 986057, 59247, -10411, 58.63, 136000, 2
major : 903932, 26286, 8714, 57.97, 219250, 2
major : 804354, 20689, 13016, 74.91, 157000, 1
major : 384613, 14805, 13129, 67.21, 135250, 3
major : 603328, 14098, 27020, 76.01, 126500, 1
major : 374801, 11223, 18232, 69.3, 249750, 3
major : 719883, 26210, 16753, 71.94, 125000, 3
major : 698485, 1136, 18444, 70.95, 153500, 1
major : 319282, 3208, 32430, 44.0, 186500, 3
major : 274473, -1882, 38721, 59.4, 179000, 3
major : 725182, -8821, 32872, 45.87, 153000, 1
major : 979324, -7522, 40408, 46.86, 235500, 2
major : 237058, -20432, 25644, 68.97, 242250, 1
major : 146590, -17559, 12206, 60.83, 230250, 1
major : 382773, -19829, 2239, 61.16, 236500, 2
major : 913676, -25936, 1991, 69.96, 224750, 2
major : 486051, -33412, -1541, 65.12, 209500, 3
major : 240403, -31330, -14576, 64.68, 220500, 1
major : 313857, -39393, -20979, 55.22, 198500, 2
major : 151534, -34518, -9520, 44.99, 132000, 1
major : 704281, -45148, -26921, 59.29, 231500, 2
major : 691928, -28531, -24294, 55.66, 247250, 2
major : 613963, -36132, -32443, 49.72, 183000, 3
major : 756385, -28585, -43206, 59.29, 184250, 2
major : 457308, -23502, -38631, 49.17, 235750, 3
major : 393073, -34044, -43904, 53.57, 156500, 2
major : 599300, -37072, -39407, 66.88, 207000, 3
major : 132851, 21246, -2233, 58.85, 153500, 1
major : 877422, 33177, 5642, 59.73, 126000, 1
major : 542452, 35208, 19241, 72.05, 168500, 3
major : 842211, 27689, 22079, 53.02, 175250, 2
major : 394016, 22326, 20144, 51.26, 237750, 2
major : 694069, 24107, 31347, 63.58, 201250, 2
major : 947636, 20390, 38268, 72.71, 206000, 2
major : 790443, 53458, 29329, 63.69, 212250, 3
major : 669417, 60542, 30583, 66.77, 198250, 1
major : 446183, 46795, 34615, 63.25, 151750, 3
major : 889376, 59002, 40641, 47.74, 200750, 3
major : 964963, 67362, 31187, 53.68, 192750, 1
major : 539039, 73736, 37677, 76.45, 238750, 3
major : 814534, 84148, 30830, 57.09, 133000, 3
major : 873634, 74039, 44086, 53.35, 241000, 2
major : 761325, 82584, 39759, 46.09, 137250, 3
major : 614306, 86343, 46002, 54.89, 196250, 3
major : 138870, 90109, 50677, 68.64, 146750, 3
major : 236955, 95524, 35728, 66.99, 176750, 3
major : 593317, 95366, 43244, 71.28, 221750, 1
major : 431385, 101608, 48304, 63.47, 238250, 1
major : 886950, 83948, 52651, 61.71, 167500, 2
major : 444842, 92753, 61312, 49.94, 180500, 1
major : 548616, 85745, 63380, 47.19, 240000, 3
major : 799710, 12949, -22873, 57.97, 247750, 1
major : 143957, 17375, -10871, 76.67, 223250, 2
major : 973703, 17432, -33749, 76.89, 245000, 2
major : 539034, 17713, -25822, 56.21, 211750, 3
major : 146432, 6745, -33349, 57.86, 143000, 1
major : 812529, 30608, -44325, 66.44, 246750, 1
major : 990218, 29251, -56654, 46.42, 219250, 3
major : 195016, 37571, -54216, 48.29, 228500, 1
major : 135333, 51603, -48275, 51.15, 215250, 3
major : 355805, 49741, -60578, 75.35, 139500, 3
major : 360919, 61882, -51507, 51.04, 125750, 2
major : 706492, 56213, -39370, 72.05, 218500, 1
major : 326980, 63553, -36039, 66.88, 127750, 2
major : 782140, 75582, -40616, 58.74, 139250, 3
major : 863947, 86245, -34418, 57.42, 151250, 3
major : 213061, 87989, -24791, 54.34, 241250, 3
major : 885190, 89478, -40802, 59.51, 152500, 2
major : 903105, 102429, -42772, 74.03, 150500, 2
major : 602344, 100290, -24713, 50.16, 245250, 1
major : 125156, 108293, -32857, 53.57, 201500, 1
major : 153375, 111492, -19444, 45.87, 160500, 2
major : 348803, 123511, -17119, 69.96, 190000, 2
major : 611235, 118034, -6238, 74.91, 195000, 2
major : 865360, 111778, 5726, 62.59, 240250, 3
major : 600732, 102863, 1854, 60.94, 198250, 2
major : 893784, 94352, -3680, 63.14, 228750, 3
major : 503064, 106850, -5758, 76.23, 203750, 2
major : 190499, 96506, 1293, 54.89, 133000, 2
major : 269351, 80668, -7891, 54.01, 127250, 1
major : 540592, 89148, -3571, 54.12, 241500, 1
major : 161624, 83108, 8991, 53.35, 214250, 2
major : 161703, 81293, -17261, 56.21, 160750, 2
major : 534548, 74749, -8945, 75.13, 166000, 2
major : 492309, 90882, -13469, 53.57, 130000, 3
major : 108382, 97652, -16838, 53.79, 160250, 1
major : 894718, 74662, -29659, 54.56, 220500, 2
major : 165659, 75833, -21723, 54.34, 235500, 2
major : 196228, 69373, -21697, 73.7, 235500, 2
major : 861733, 70724, -34562, 66.0, 133750, 2
major : 678027, 41200, -21603, 46.53, 157750, 1
major : 440596, 45628, -17100, 67.98, 218500, 2
major : 782334, 30490, -30405, 60.06, 218250, 3
major : 652092, 45828, -49367, 53.57, 175750, 3
major : 504878, 70006, -14713, 46.09, 229500, 2
major : 183197, 77653, -13551, 59.62, 244250, 3
major : 418669, 65098, -13753, 69.52, 182250, 1
major : 592988, 57756, 4318, 58.3, 200000, 2
major : 560469, 86188, 22775, 73.7, 202250, 1
major : 516783, 76078, 19648, 68.09, 213500, 2
major : 820402, 87565, 15427, 64.57, 216750, 1
major : 717552, 116167, 16095, 64.35, 129250, 3
major : 640033, 106419, 16459, 74.14, 158250, 2
major : 815200, 106934, 8152, 68.75, 238250, 2
major : 754795, 110940, 19623, 55.0, 188250, 2
major : 203021, 121100, 26942, 70.4, 208250, 3
major : 854291, 118619, 21050, 65.78, 194750, 3
major : 706409, 127476, 11188, 52.58, 174500, 3
major : 511927, 132485, 15997, 51.15, 164500, 1
major : 184124, 144001, 10798, 60.83, 125250, 1
major : 189302, 137801, 22956, 71.61, 191000, 3
major : 842999, 141173, 16823, 44.88, 182750, 1
major : 538922, 148459, 29966, 58.96, 230000, 1
major : 348054, 121093, 32864, 59.4, 174000, 3
major : 167067, 124181, 43232, 58.63, 129500, 1
major : 685474, 120284, 38932, 57.09, 196500, 1
major : 781173, 129683, 52581, 65.67, 190500, 1
major : 539468, 122816, 53107, 75.02, 125250, 3
major : 687149, 127881, 47422, 62.92, 198250, 1
major : 108729, 107707, 30864, 68.64, 232250, 2
major : 523317, 105746, 41370, 56.65, 166000, 3
major : 149673, 95509, 27944, 60.5, 240750, 1
major : 870063, 5133, -15708, 63.36, 134750, 1
major : 222947, 753, -10872, 73.15, 205500, 2
major : 532802, -10503, -14727, 63.69, 194750, 2
major : 486523, -8307, -21456, 71.28, 133250, 3
major : 188812, -15420, -26866, 48.95, 235500, 3
major : 485975, -10605, -32190, 66.11, 127500, 1
major : 389184, -12119, -37509, 68.64, 248500, 2
major : 791892, -18330, -42337, 53.68, 177000, 3
major : 374461, -6383, -47206, 54.34, 185000, 1
major : 750394, 2396, -58038, 63.8, 189250, 1
major : 339201, 1225, -51408, 64.9, 136250, 3
major : 385648, 8665, 27353, 46.42, 214250, 3
major : 716087, 6922, 40728, 47.08, 229750, 1
major : 790098, 14829, 35549, 74.8, 143750, 1
major : 432747, 2680, 51648, 52.8, 213750, 1
major : 235011, -6539, 46996, 55.11, 158000, 3
major : 359198, 4542, 46516, 72.93, 221500, 2
major : 480021, -82, 56213, 71.39, 157500, 3
major : 260312, -8514, 62314, 67.21, 179250, 2
major : 925102, -2896, 50463, 61.71, 150250, 2
major : 106337, -13657, 65868, 55.33, 147000, 1
major : 359218, -15980, 54925, 60.72, 245500, 1
major : 808383, -22651, 62127, 50.05, 159250, 1
major : 646171, -14943, 49577, 71.72, 169750, 3
major : 318013, -21172, 42243, 70.62, 247750, 3
major : 238127, -34305, 69287, 48.95, 166000, 3
major : 118866, -27854, 80344, 75.57, 136250, 2
major : 519285, -20600, 91915, 57.86, 125000, 3
major : 595259, -21394, 101747, 48.18, 187750, 2
major : 352197, -26030, 110657, 58.3, 126000, 1
major : 751317, -15982, 119211, 65.56, 214750, 3
major : 668754, -36745, 108428, 66.44, 153500, 1
major : 279562, -40051, 113769, 71.17, 243000, 3
major : 566510, -33477, 119091, 74.8, 178500, 2
major : 481040, -38876, 95910, 51.81, 203000, 1
major : 781590, -42621, 107194, 62.04, 157500, 3
major : 437637, -36144, 124727, 66.33, 169000, 1
major : 647762, -39389, 131349, 60.83, 217000, 1
major : 470391, -16849, 131867, 73.48, 230250, 2
major : 987436, -18444, 145281, 58.85, 188750, 3
major : 617590, -8403, 148145, 67.87, 182500, 1
major : 121265, -6349, 159993, 76.01, 222000, 3
major : 384213, -12270, 166461, 54.89, 171000, 1
major : 676045, -15806, 159613, 65.01, 205750, 1
major : 852593, -17413, 173485, 73.26, 208250, 2
major : 200504, -26671, 166146, 62.48, 151750, 2
major : 526816, -30778, 174245, 65.56, 126000, 3
major : 800779, -22622, 182199, 56.98, 152250, 1
major : 712267, -41478, 180851, 75.9, 184000, 2
major : 450960, -31918, 187820, 68.42, 150500, 2
major : 957733, -48353, 177383, 75.9, 220000, 1
major : 558193, -39652, 169320, 66.11, 131250, 1
major : 646443, -45111, 141295, 73.04, 200750, 2
major : 354867, -31965, 144618, 67.43, 128000, 3
major : 856985, -53125, 149617, 47.74, 156250, 2
major : 597235, -59584, 144419, 69.19, 169750, 3
major : 303181, -70043, 142626, 72.6, 234250, 2
major : 641588, -72165, 136730, 66.55, 164750, 2
major : 643365, -69102, 147698, 76.23, 138000, 2
major : 917490, -77110, 138655, 45.1, 182000, 2
major : 989040, -89390, 138415, 73.7, 199000, 3
major : 330291, -84659, 135037, 50.38, 183500, 2
major : 228368, -79371, 134013, 55.33, 127250, 3
major : 673167, -97396, 148818, 47.3, 149000, 2
major : 585582, -97670, 155532, 71.5, 216000, 2
major : 179307, -96443, 162229, 73.04, 239750, 1
major : 273930, -96501, 167805, 55.44, 247250, 2
major : 377721, -107329, 172229, 61.71, 248500, 1
major : 934185, -116886, 166939, 59.73, 179500, 3
major : 813751, -118134, 161015, 64.57, 126000, 3
major : 984330, -128307, 159825, 54.67, 224750, 2
major : 868859, -120709, 148382, 76.23, 156750, 3
major : 305025, -112229, 160706, 62.15, 152250, 2
major : 167618, -135936, 162413, 60.83, 190000, 3
major : 407870, -147482, 167627, 58.08, 176250, 2
major : 741743, -136481, 167586, 60.17, 177000, 1
major : 748902, -147441, 155728, 65.12, 247250, 2
major : 866365, -135543, 154051, 62.7, 181250, 1
major : 234461, -136486, 147513, 71.17, 165000, 2
major : 175613, -136607, 142477, 76.78, 170750, 3
major : 360099, -137177, 132232, 73.81, 171000, 1
major : 503018, -139171, 119247, 47.96, 236750, 1
major : 331737, -127192, 115847, 47.74, 156750, 2
major : 237985, -119398, 119357, 65.67, 132500, 2
major : 479435, -118827, 110723, 54.23, 222500, 3
